세부사업명,내역사업명,연구개발과제번호,연구개발과제명,총연구개발기간,연구기관역할명,연구기관명, 총 연구개발비 , 24년도 연구개발비 
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321036,마이크로바이옴 타겟 포스트바이오틱스 발굴 및 소재화 기술 개발,2021-04-01~2025-12-31,위탁연구개발기관,네오뉴트라(주),77000000,38500000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321036,마이크로바이옴 타겟 포스트바이오틱스 발굴 및 소재화 기술 개발,2021-04-01~2025-12-31,위탁연구개발기관,주식회사메타매스,260000000,40000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321036,마이크로바이옴 타겟 포스트바이오틱스 발굴 및 소재화 기술 개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,4217000000,711000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,주관연구개발기관,세종대학교산학협력단,595900000,97950000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,충남대학교 산학협력단,491600000,80800000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,서울대학교 산학협력단,280000000,40000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,전주대학교 산학협력단,272500000,51250000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,일동바이오사이언스,560032000,90816000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,콜마비앤에이치 (주) 선바이오텍사업부문,25800000,0
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,콜마비앤에이치(주)(신규),114896000,23048000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,위탁연구개발기관,중앙대학교 산학협력단,104300000,17150000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321037,멀티오믹스 분석 기반의 프로바이오틱스 기능성 재평가 기술 개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2340728000,383864000
고부가가치 식품기술개발(RnD),차세대 식품가공 기술개발,RS-2021-IP321038,기능성 식품 소재의 물리화학적 특성별 고도 추출정제기술 효율화 및 핵심성분 최적화안정화 기술 개발,2021-04-01~2025-12-31,주관연구개발기관,(주)에이스엠자임,1060000000,180000000
고부가가치 식품기술개발(RnD),차세대 식품가공 기술개발,RS-2021-IP321038,기능성 식품 소재의 물리화학적 특성별 고도 추출정제기술 효율화 및 핵심성분 최적화안정화 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,샘표식품 주식회사,1171820000,193000000
고부가가치 식품기술개발(RnD),차세대 식품가공 기술개발,RS-2021-IP321038,기능성 식품 소재의 물리화학적 특성별 고도 추출정제기술 효율화 및 핵심성분 최적화안정화 기술 개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2231820000,373000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,주관연구개발기관,한국식품연구원,1134000000,219000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,공동연구개발기관,한국토요,114000000,26000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,공동연구개발기관,파머스맥주 주식회사 농업회사법인,107500000,26000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,공동연구개발기관,(주)우리밀,107500000,26000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,위탁연구개발기관,국립공주대학교 산학협력단,25000000,25000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,위탁연구개발기관,공주대학교 산학협력단,55000000,0
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,위탁연구개발기관,국립창원대학교 산학협력단,25000000,25000000
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,위탁연구개발기관,창원대학교 산학협력단,55000000,0
고부가가치 식품기술개발(RnD),미래대응식품 기술개발,RS-2021-IP321039,현장활용형 국산 밀 수확 후 품질관리 기술 및 기호도건강요소 기반 제품 상용화 연구,2021-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1463000000,297000000
고부가가치 식품기술개발(RnD),식품 품질안전 기술개발,RS-2021-IP321048,하이브리드형 항바이러스 융합안전소재 이를 활용한 주방기구 및 식품포장 응용제품 개발,2021-04-01~2024-12-31,주관연구개발기관,한국생산기술연구원,740500000,135500000
고부가가치 식품기술개발(RnD),식품 품질안전 기술개발,RS-2021-IP321048,하이브리드형 항바이러스 융합안전소재 이를 활용한 주방기구 및 식품포장 응용제품 개발,2021-04-01~2024-12-31,공동연구개발기관,연세대학교 원주산학협력단,264500000,49500000
고부가가치 식품기술개발(RnD),식품 품질안전 기술개발,RS-2021-IP321048,하이브리드형 항바이러스 융합안전소재 이를 활용한 주방기구 및 식품포장 응용제품 개발,2021-04-01~2024-12-31,공동연구개발기관,주식회사 에코웰,440000000,83000000
고부가가치 식품기술개발(RnD),식품 품질안전 기술개발,RS-2021-IP321048,하이브리드형 항바이러스 융합안전소재 이를 활용한 주방기구 및 식품포장 응용제품 개발,2021-04-01~2024-12-31,위탁연구개발기관,서울여자대학교산학협력단,34500000,34500000
고부가가치 식품기술개발(RnD),식품 품질안전 기술개발,RS-2021-IP321048,하이브리드형 항바이러스 융합안전소재 이를 활용한 주방기구 및 식품포장 응용제품 개발,2021-04-01~2024-12-31,위탁연구개발기관,서울여자대학교 산학협력단,157000000,0
고부가가치 식품기술개발(RnD),식품 품질안전 기술개발,RS-2021-IP321048,하이브리드형 항바이러스 융합안전소재 이를 활용한 주방기구 및 식품포장 응용제품 개발,2021-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1445000000,268000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,주관연구개발기관,한국식품연구원,6518000000,1264000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,한국식품연구원 부설 세계김치연구소,250000000,50000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,한국생산기술연구원,1400000000,250000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,서울대학교산학협력단,180000000,80000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,경북대학교 산학협력단,380000000,80000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,중앙대학교 산학협력단,300000000,0
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,오즈레이주식회사,1816668000,333334000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,특허법인 남촌,596668000,106667000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,대상(주),329788000,57144000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,주식회사 제닛시컨설팅,940001000,106667000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,아테스,1041001000,333334000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,주식회사 대도,1471668000,106667000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,위탁연구개발기관,충북인삼협동조합,92000000,16000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321049,5G 기술 기반 식품 품질인식등급판정 및 이물 검출이 가능한 식품 생산 공정용 모니터링 시스템 개발,2021-04-01~2025-12-31,위탁연구개발기관,영월농협,230000000,40000000
